Date Time,Dataset,Use Numeric attributes?,Attribute Name,Is the Attribute Numeric?,Number of Different Values (only for Nominal Attributes),Total Number of Samples,Trial Number,Criterion,Maximum Depth Allowed,Total Number of folds,Fold Number,Is stratified?,Number of Samples Forcing a Leaf,Use Min Samples in Second Largest Class?,Min Samples in Second Largest Class,Uses Chi-Square Test,Maximum p-value Allowed by Chi-Square Test [between 0 and 1],Minimum Number in Second Most Frequent Value,Number of Attributes in Dataset,Number of Valid Attributes in Dataset (m),Number of Valid Nominal Attributes in Dataset (m_nom),Number of Valid Numeric Attributes in Dataset (m_num),Total Number of Inversions (pairs),Total Number of Ties (pairs),Total Number of Correct (pairs),Criterion Value in Root Node,Total Time Taken for Current Fold [s],Accuracy Percentage on Trivial Trees (with no splits),Accuracy Percentage (with missing values),Accuracy Percentage (without missing values),Number of Samples Classified using Unkown Value,Percentage of Samples with Unkown Values for Accepted Attribute,Number of Nodes (after prunning),Tree Depth (after prunning),Number of Nodes Pruned
2017-05-04 10:34:50.668102,Mushroom,False,stalk-color-below-ring,False,7,2817,1,GW Squared Gini,2,3,3,True,1,False,None,True,0.1,40,23,19,19,0,17.0,11.0,143.0,486150.0,0.07555882900010147,63.11300639658849,76.11940298507463,76.11940298507463,0,0.0,5,2,2
2017-05-04 10:34:50.668122,Mushroom,False,ring-number,False,3,2817,1,GW Squared Gini,2,3,3,True,1,False,None,True,0.1,40,23,19,19,0,17.0,11.0,143.0,51665.0,0.01287987599994267,63.11300639658849,64.28571428571429,64.28571428571429,0,0.0,3,1,0
2017-05-04 10:34:50.668143,Mushroom,False,ring-type,False,4,2817,1,GW Squared Gini,2,3,3,True,1,False,None,True,0.1,40,23,19,19,0,17.0,11.0,143.0,521400.0,0.02297057099997346,63.11300639658849,84.86140724946695,84.86140724946695,0,0.0,3,1,2
2017-05-04 10:34:50.668163,Mushroom,False,spore-print-color,False,6,2817,1,GW Squared Gini,2,3,3,True,1,False,None,True,0.1,40,23,19,19,0,17.0,11.0,143.0,642000.0,0.032267882000041936,63.11300639658849,90.19189765458422,90.19189765458422,0,0.0,5,2,0
2017-05-04 10:34:50.668183,Mushroom,False,population,False,6,2817,1,GW Squared Gini,2,3,3,True,1,False,None,True,0.1,40,23,19,19,0,17.0,11.0,143.0,416090.0,0.030393033999985164,63.11300639658849,63.11300639658849,63.11300639658849,0,0.0,1,0,4
2017-05-04 10:34:50.668202,Mushroom,False,habitat,False,6,2817,1,GW Squared Gini,2,3,3,True,1,False,None,True,0.1,40,23,19,19,0,17.0,11.0,143.0,435284.0,0.06065814299995509,63.11300639658849,71.64179104477611,71.64179104477611,0,0.0,5,2,2
2017-05-04 10:34:51.543783,Mushroom,False,cap-shape,False,6,2817,2,GW Squared Gini,2,3,1,True,1,False,None,True,0.1,40,23,19,19,0,23.0,7.0,141.0,411390.0,0.044364494999967974,63.08510638297872,63.08510638297872,63.08510638297872,0,0.0,1,0,4
2017-05-04 10:34:51.543861,Mushroom,False,cap-surface,False,4,2817,2,GW Squared Gini,2,3,1,True,1,False,None,True,0.1,40,23,19,19,0,23.0,7.0,141.0,386106.0,0.021707143000071483,63.08510638297872,63.08510638297872,63.08510638297872,0,0.0,1,0,4
2017-05-04 10:34:51.543890,Mushroom,False,cap-color,False,10,2817,2,GW Squared Gini,2,3,1,True,1,False,None,True,0.1,40,23,19,19,0,23.0,7.0,141.0,480726.0,0.06153743200002282,63.08510638297872,70.31914893617021,70.31914893617021,0,0.0,5,2,2
2017-05-04 10:34:51.543913,Mushroom,False,bruises?,False,2,2817,2,GW Squared Gini,2,3,1,True,1,False,None,True,0.1,40,23,19,19,0,23.0,7.0,141.0,495212.0,0.01210435600000892,63.08510638297872,72.76595744680851,72.76595744680851,0,0.0,3,1,0
