Dataset,Attribute,Criterion Difference Name,Paired t-statistics on Accuracy with Missing Values,Degrees of Freedom of Accuracy with Missing Values,P-value t-statistics on Accuracy with Missing Values,Paired t-statistics on Accuracy without Missing Values,P-value t-statistics on Accuracy without Missing Values,Degrees of Freedom of Accuracy without Missing Values,Paired t-statistics on Number of Nodes,P-value t-statistics on Number of Nodes,Degrees of Freedom of Number of Nodes
KDD98 Multiclass 5,VETERANS,LS Squared Gini - Twoing,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 5,VETERANS,LS Chi Square - Twoing,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 5,RFA_24,LS Squared Gini - LS Chi Square,0.9135969993910665,29,0.184231095219,0.9162255029275239,29,0.183552666181,-6.149734930931066,0.999999471461,29
KDD98 Multiclass 5,RFA_24,LS Squared Gini - Twoing,1.8609915897832143,29,0.0364557899134,1.85712062609482,29,0.0367386122142,-3.6993381282299564,0.999550470231,29
KDD98 Multiclass 5,RFA_24,LS Chi Square - Twoing,0.1800438346630422,29,0.429185183979,0.17567580205855154,29,0.43088479742,3.1683531271721495,0.00179867373049,29
KDD98 Multiclass 5,RFA_13,LS Squared Gini - LS Chi Square,5.300803321499447,29,5.49758652435e-06,5.305181806267968,29,5.43114446383e-06,1.439245834257849,0.0803941042129,29
KDD98 Multiclass 5,RFA_13,LS Squared Gini - Twoing,6.8975885410446045,29,7.02273951214e-08,6.892269638868557,29,7.12288508176e-08,-0.6190798913664319,0.729651513183,29
KDD98 Multiclass 5,RFA_13,LS Chi Square - Twoing,0.7587532235094521,29,0.227061633279,0.7592286984856755,29,0.226921623575,-2.3399838622359077,0.986811899212,29
KDD98 Multiclass 5,RFA_4,LS Squared Gini - LS Chi Square,-2.278378823731875,29,0.98487349527,-2.2827767371996193,29,0.985019981225,9.705436039756508,6.47408793242e-11,29
KDD98 Multiclass 5,RFA_4,LS Squared Gini - Twoing,-2.4383439746301976,29,0.989442997592,-2.4374359961295986,29,0.989421082045,10.476489026222263,1.13588027872e-11,29
KDD98 Multiclass 5,RFA_4,LS Chi Square - Twoing,0.5519928838345,29,0.292591217699,0.553802756950007,29,0.291979565779,0.979533987782352,0.167708835338,29
KDD98 Multiclass 5,RFA_6,LS Squared Gini - LS Chi Square,-0.5657964845221627,29,0.712057834322,-0.5692783473322469,29,0.713224704643,6.817028530014206,8.7053334652e-08,29
KDD98 Multiclass 5,RFA_6,LS Squared Gini - Twoing,-0.7803177170492347,29,0.77923658324,-0.7808403183768493,29,0.779387899106,8.145915062372664,2.77330181042e-09,29
KDD98 Multiclass 5,RFA_6,LS Chi Square - Twoing,-0.26077002763516155,29,0.601943634685,-0.25706882061024644,29,0.600529574032,0.7244907713891561,0.237284756526,29
KDD98 Multiclass 5,GEOCODE2,LS Squared Gini - LS Chi Square,-1.9759477117787345,16,0.967167121981,-1.9759477117787345,16,0.967167121981,18.0,2.41262565481e-12,16
KDD98 Multiclass 5,GEOCODE2,LS Squared Gini - Twoing,-2.8411271226185177,16,0.994102236931,-2.8411271226185177,16,0.994102236931,18.0,2.41262565481e-12,16
KDD98 Multiclass 5,GEOCODE2,LS Chi Square - Twoing,-1.31397717040228,16,0.896308932194,-1.31397717040228,16,0.896308932194,0.0,100.0,16
KDD98 Multiclass 5,RFA_16,LS Squared Gini - LS Chi Square,-1.7241246261327499,29,0.952334214257,-1.7251418027970453,29,0.952427219072,6.965971036061486,5.85551932497e-08,29
KDD98 Multiclass 5,RFA_16,LS Squared Gini - Twoing,-4.231951975482433,29,0.999893795904,-4.237382080491785,29,0.999895365749,3.6180358185891013,0.000558091125831,29
KDD98 Multiclass 5,RFA_16,LS Chi Square - Twoing,-1.2920678509214727,29,0.896732187136,-1.2945431547723458,29,0.897154367744,-5.114036980031414,0.999990762498,29
KDD98 Multiclass 5,PCOWNERS,LS Squared Gini - LS Chi Square,0.0,18,100.0,0.0,18,100.0,0.0,100.0,18
KDD98 Multiclass 5,PCOWNERS,LS Squared Gini - Twoing,0.0,18,100.0,0.0,18,100.0,0.0,100.0,18
KDD98 Multiclass 5,PCOWNERS,LS Chi Square - Twoing,0.0,18,100.0,0.0,18,100.0,0.0,100.0,18
KDD98 Multiclass 5,PEPSTRFL,LS Squared Gini - LS Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 5,PEPSTRFL,LS Squared Gini - Twoing,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 5,PEPSTRFL,LS Chi Square - Twoing,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 5,RFA_5,LS Squared Gini - LS Chi Square,-2.7186105586926694,29,0.994524489632,-2.719834134368934,29,0.994540532813,5.6464971459853475,2.10888197461e-06,29
KDD98 Multiclass 5,RFA_5,LS Squared Gini - Twoing,-3.940500800518725,29,0.99976494794,-3.9425119899800305,29,0.999766224377,8.995055976950324,3.44559270005e-10,29
KDD98 Multiclass 5,RFA_5,LS Chi Square - Twoing,-1.6858980398545693,29,0.948726373061,-1.6858748177638814,29,0.94872411368,2.7153050207908875,0.00551907223505,29
KDD98 Multiclass 5,RFA_17,LS Squared Gini - LS Chi Square,0.10130160859911394,29,0.460004101958,0.09896510110220026,29,0.460923454349,-6.265312733328548,0.99999961438,29
KDD98 Multiclass 5,RFA_17,LS Squared Gini - Twoing,2.996933542494243,29,0.00277071138352,2.99743703547903,29,0.00276723385396,-7.224956747275377,0.999999970445,29
KDD98 Multiclass 5,RFA_17,LS Chi Square - Twoing,2.6968669918120987,29,0.00576805601602,2.7021744950874944,29,0.00569533006042,-2.162734231207965,0.980527219024,29
KDD98 Multiclass 5,CDPLAY,LS Squared Gini - LS Chi Square,0.0,6,100.0,0.0,6,100.0,0.0,100.0,6
KDD98 Multiclass 5,CDPLAY,LS Squared Gini - Twoing,0.0,6,100.0,0.0,6,100.0,0.0,100.0,6
KDD98 Multiclass 5,CDPLAY,LS Chi Square - Twoing,0.0,6,100.0,0.0,6,100.0,0.0,100.0,6
KDD98 Multiclass 5,RFA_14,LS Squared Gini - LS Chi Square,-2.7084702220838457,29,0.994389826706,-2.7094937657852323,29,0.994403558378,2.9016124549480544,0.00350920949542,29
KDD98 Multiclass 5,RFA_14,LS Squared Gini - Twoing,-4.338854161736467,29,0.999920822874,-4.336993104521317,29,0.999920416353,2.6639309986919146,0.00623908661933,29
KDD98 Multiclass 5,RFA_14,LS Chi Square - Twoing,-2.146841135136205,29,0.979849706599,-2.1443528557884517,29,0.979741749338,-0.16170864046290379,0.563671652885,29
KDD98 Multiclass 5,BIBLE,LS Squared Gini - LS Chi Square,0.0,3,100.0,0.0,3,100.0,0.0,100.0,3
KDD98 Multiclass 5,BIBLE,LS Squared Gini - Twoing,0.0,3,100.0,0.0,3,100.0,0.0,100.0,3
KDD98 Multiclass 5,BIBLE,LS Chi Square - Twoing,0.0,3,100.0,0.0,3,100.0,0.0,100.0,3
KDD98 Multiclass 5,WALKER,LS Squared Gini - LS Chi Square,0.0,10,100.0,0.0,10,100.0,0.0,100.0,10
KDD98 Multiclass 5,WALKER,LS Squared Gini - Twoing,0.0,10,100.0,0.0,10,100.0,0.0,100.0,10
KDD98 Multiclass 5,WALKER,LS Chi Square - Twoing,0.0,10,100.0,0.0,10,100.0,0.0,100.0,10
KDD98 Multiclass 5,FISHER,LS Squared Gini - LS Chi Square,0.0,12,100.0,0.0,12,100.0,0.0,100.0,12
KDD98 Multiclass 5,FISHER,LS Squared Gini - Twoing,0.0,12,100.0,0.0,12,100.0,0.0,100.0,12
KDD98 Multiclass 5,FISHER,LS Chi Square - Twoing,0.0,12,100.0,0.0,12,100.0,0.0,100.0,12
KDD98 Multiclass 5,RFA_3,LS Squared Gini - LS Chi Square,-2.8383167185965306,29,0.995901541277,-2.8401258379396244,29,0.99591960537,6.273807116711903,3.76804597857e-07,29
KDD98 Multiclass 5,RFA_3,LS Squared Gini - Twoing,-2.4063164637464602,29,0.988644297731,-2.4079582774950796,29,0.988686548775,6.455585513571978,2.30055496875e-07,29
KDD98 Multiclass 5,RFA_3,LS Chi Square - Twoing,0.8093045476734354,29,0.212465315341,0.8130323934185966,29,0.211412219109,0.9017117677781148,0.187319196715,29
KDD98 Multiclass 5,HOMEOWNR,LS Squared Gini - LS Chi Square,0.0,1,100.0,0.0,1,100.0,0.0,100.0,1
KDD98 Multiclass 5,HOMEOWNR,LS Squared Gini - Twoing,0.0,1,100.0,0.0,1,100.0,0.0,100.0,1
KDD98 Multiclass 5,HOMEOWNR,LS Chi Square - Twoing,0.0,1,100.0,0.0,1,100.0,0.0,100.0,1
KDD98 Multiclass 5,RFA_2A,LS Squared Gini - LS Chi Square,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 5,RFA_2A,LS Squared Gini - Twoing,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 5,RFA_2A,LS Chi Square - Twoing,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
KDD98 Multiclass 5,GENDER,LS Squared Gini - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 5,GENDER,LS Squared Gini - Twoing,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 5,GENDER,LS Chi Square - Twoing,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 5,RFA_10,LS Squared Gini - LS Chi Square,-1.0548563732001728,29,0.849899769834,-1.0545867286339898,29,0.849839132535,-2.047625718811265,0.975125299081,29
KDD98 Multiclass 5,RFA_10,LS Squared Gini - Twoing,-1.158319743937186,29,0.871908019797,-1.156310056728851,29,0.871504220731,0.0,0.5,29
KDD98 Multiclass 5,RFA_10,LS Chi Square - Twoing,-0.40679501206652136,29,0.656427313276,-0.4040965831490388,29,0.655446796343,2.1122354181147664,0.0216987089054,29
KDD98 Multiclass 5,CRAFTS,LS Squared Gini - LS Chi Square,0.0,13,100.0,0.0,13,100.0,0.0,100.0,13
KDD98 Multiclass 5,CRAFTS,LS Squared Gini - Twoing,0.0,13,100.0,0.0,13,100.0,0.0,100.0,13
KDD98 Multiclass 5,CRAFTS,LS Chi Square - Twoing,0.0,13,100.0,0.0,13,100.0,0.0,100.0,13
KDD98 Multiclass 5,RFA_8,LS Squared Gini - LS Chi Square,-1.2264047493658177,29,0.885044262767,-1.2298711808289713,29,0.885685095362,5.507919370552478,3.09479737093e-06,29
KDD98 Multiclass 5,RFA_8,LS Squared Gini - Twoing,-3.3532394942719512,29,0.998881726545,-3.3574321427569433,29,0.998893826931,5.706319547399712,1.78756629166e-06,29
KDD98 Multiclass 5,RFA_8,LS Chi Square - Twoing,-2.1093191170166676,29,0.978166090055,-2.1090662604383024,29,0.97815433232,-0.9410080675563344,0.82276311521,29
KDD98 Multiclass 5,RFA_21,LS Squared Gini - LS Chi Square,1.2237058677006838,29,0.115456533118,1.2205217371241517,29,0.116049465854,-3.565435284383,0.999358512685,29
KDD98 Multiclass 5,RFA_21,LS Squared Gini - Twoing,0.967714565780176,29,0.170594380613,0.9645095385399012,29,0.171382575892,-1.5638999752318306,0.935655408559,29
KDD98 Multiclass 5,RFA_21,LS Chi Square - Twoing,-0.4871540186274982,29,0.685094335047,-0.4864207719266541,29,0.684837648372,2.7571619008634247,0.00499064990643,29
KDD98 Multiclass 5,DOMAIN,LS Squared Gini - LS Chi Square,-0.060093090179474104,28,0.52374581904,-0.060093090179474104,28,0.52374581904,2.9145123129731174,0.00346629163587,28
KDD98 Multiclass 5,DOMAIN,LS Squared Gini - Twoing,1.219763448095407,28,0.116364782525,1.219763448095407,28,0.116364782525,3.100072790502394,0.00218947130829,28
KDD98 Multiclass 5,DOMAIN,LS Chi Square - Twoing,1.3253576154705708,28,0.0978829999333,1.3253576154705708,28,0.0978829999333,-0.4409585518440984,0.668685435807,28
Contraceptive with Aggreg,aggreg_working_occupation_sol,LS Squared Gini - LS Chi Square,-1.7718341191839289,29,0.95653466781,-1.9367804121132863,29,0.968715134498,2.0684990994898125,0.0238063975159,29
Contraceptive with Aggreg,aggreg_working_occupation_sol,LS Squared Gini - Twoing,-0.5711367458973847,29,0.713846539425,-0.5820875020677524,29,0.717496998309,-1.9746289939797668,0.971049794123,29
Contraceptive with Aggreg,aggreg_working_occupation_sol,LS Chi Square - Twoing,1.6784824619305811,29,0.0519993690161,1.8472504796197988,29,0.037468307151,-3.615920767290098,0.999438768869,29
Contraceptive with Aggreg,husbands_occupation,LS Squared Gini - LS Chi Square,2.5657838159140938,29,0.00786350291507,2.5657838159140938,29,0.00786350291507,12.244842596487958,2.76889622342e-13,29
Contraceptive with Aggreg,husbands_occupation,LS Squared Gini - Twoing,2.888275320151041,29,0.00362629520193,2.888275320151041,29,0.00362629520193,12.244842596487958,2.76889622342e-13,29
Contraceptive with Aggreg,husbands_occupation,LS Chi Square - Twoing,1.439245834257849,29,0.0803941042129,1.439245834257849,29,0.0803941042129,0.0,100.0,29
Contraceptive with Aggreg,standard_of_living_index,LS Squared Gini - LS Chi Square,-1.4392330935890003,29,0.919604105533,-1.4392330935890003,29,0.919604105533,1.409362043572557,0.0846810514355,29
Contraceptive with Aggreg,standard_of_living_index,LS Squared Gini - Twoing,-1.4392330935890003,29,0.919604105533,-1.4392330935890003,29,0.919604105533,1.409362043572557,0.0846810514355,29
Contraceptive with Aggreg,standard_of_living_index,LS Chi Square - Twoing,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Contraceptive with Aggreg,media_exposure,LS Squared Gini - LS Chi Square,None,0,None,None,0,None,None,None,0
Contraceptive with Aggreg,media_exposure,LS Squared Gini - Twoing,None,0,None,None,0,None,None,None,0
Contraceptive with Aggreg,media_exposure,LS Chi Square - Twoing,None,0,None,None,0,None,None,None,0
Contraceptive with Aggreg,husbands_education,LS Squared Gini - LS Chi Square,-1.0,29,0.837209005992,-1.0,29,0.837209005992,1.0,0.162790994008,29
Contraceptive with Aggreg,husbands_education,LS Squared Gini - Twoing,0.0,29,100.0,0.0,29,100.0,0.0,100.0,29
Contraceptive with Aggreg,husbands_education,LS Chi Square - Twoing,1.0,29,0.162790994008,1.0,29,0.162790994008,-1.0,0.837209005992,29
Contraceptive with Aggreg,wifes_religion,LS Squared Gini - LS Chi Square,0.0,19,100.0,0.0,19,100.0,0.0,100.0,19
Contraceptive with Aggreg,wifes_religion,LS Squared Gini - Twoing,0.0,19,100.0,0.0,19,100.0,0.0,100.0,19
Contraceptive with Aggreg,wifes_religion,LS Chi Square - Twoing,0.0,19,100.0,0.0,19,100.0,0.0,100.0,19
Contraceptive with Aggreg,wifes_education,LS Squared Gini - LS Chi Square,-1.0,29,0.837209005992,-1.0,29,0.837209005992,6.020797289396147,7.52238503154e-07,29
Contraceptive with Aggreg,wifes_education,LS Squared Gini - Twoing,-1.0,29,0.837209005992,-1.0,29,0.837209005992,5.640981181763427,2.14129070497e-06,29
Contraceptive with Aggreg,wifes_education,LS Chi Square - Twoing,0.0,29,100.0,0.0,29,100.0,-1.0,0.837209005992,29
Contraceptive with Aggreg,wife_is_working,LS Squared Gini - LS Chi Square,0.0,17,100.0,0.0,17,100.0,0.0,100.0,17
Contraceptive with Aggreg,wife_is_working,LS Squared Gini - Twoing,0.0,17,100.0,0.0,17,100.0,0.0,100.0,17
Contraceptive with Aggreg,wife_is_working,LS Chi Square - Twoing,0.0,17,100.0,0.0,17,100.0,0.0,100.0,17
Contraceptive with Aggreg,aggreg_education,LS Squared Gini - LS Chi Square,-0.5064986463965687,29,0.691831989391,-0.5232739532177084,29,0.697620297985,-2.449489742783178,0.989708649243,29
Contraceptive with Aggreg,aggreg_education,LS Squared Gini - Twoing,-1.8305201056493894,29,0.961266376171,-1.8150857908245,29,0.960066774889,-1.648863244784115,0.945015738936,29
Contraceptive with Aggreg,aggreg_education,LS Chi Square - Twoing,-1.3915001862788896,29,0.91267166229,-1.3639383907584575,29,0.908459758558,1.3605380662764397,0.092070671146,29
KDD98 Multiclass 9,GARDENIN,LS Squared Gini - LS Chi Square,0.0,5,100.0,0.0,5,100.0,0.0,100.0,5
KDD98 Multiclass 9,GARDENIN,LS Squared Gini - Twoing,0.0,5,100.0,0.0,5,100.0,0.0,100.0,5
KDD98 Multiclass 9,GARDENIN,LS Chi Square - Twoing,0.0,5,100.0,0.0,5,100.0,0.0,100.0,5
KDD98 Multiclass 9,RFA_19,LS Squared Gini - LS Chi Square,0.4177749089224422,29,0.339594441314,0.4159655826707461,29,0.340248720281,2.765115880868899,0.0048957512732,29
KDD98 Multiclass 9,RFA_19,LS Squared Gini - Twoing,1.912463273078565,29,0.032869861871,1.90987985525923,29,0.0330422748321,-0.500719942777498,0.689826261202,29
KDD98 Multiclass 9,RFA_19,LS Chi Square - Twoing,1.4271959222993513,29,0.0821015020413,1.4271008272335273,29,0.0821150898915,-3.999999999999999,0.999799968027,29
KDD98 Multiclass 9,RFA_20,LS Squared Gini - LS Chi Square,4.337566478834717,29,7.94581823261e-05,4.336010784972821,29,7.97990522625e-05,4.286751406807068,9.13729939208e-05,29
KDD98 Multiclass 9,RFA_20,LS Squared Gini - Twoing,2.9787589961171848,29,0.00289905233124,2.9823937737906396,29,0.00287294233596,3.978654838402561,0.000211962533776,29
KDD98 Multiclass 9,RFA_20,LS Chi Square - Twoing,-0.5124504105264135,29,0.693891501155,-0.5153678582017367,29,0.694898691744,-1.0,0.837209005992,29
KDD98 Multiclass 9,CATLG,LS Squared Gini - LS Chi Square,0.0,3,100.0,0.0,3,100.0,0.0,100.0,3
KDD98 Multiclass 9,CATLG,LS Squared Gini - Twoing,0.0,3,100.0,0.0,3,100.0,0.0,100.0,3
KDD98 Multiclass 9,CATLG,LS Chi Square - Twoing,0.0,3,100.0,0.0,3,100.0,0.0,100.0,3
KDD98 Multiclass 9,RECINHSE,LS Squared Gini - LS Chi Square,0.0,13,100.0,0.0,13,100.0,0.0,100.0,13
KDD98 Multiclass 9,RECINHSE,LS Squared Gini - Twoing,0.0,13,100.0,0.0,13,100.0,0.0,100.0,13
KDD98 Multiclass 9,RECINHSE,LS Chi Square - Twoing,0.0,13,100.0,0.0,13,100.0,0.0,100.0,13
KDD98 Multiclass 9,RFA_12,LS Squared Gini - LS Chi Square,-1.4233409989173076,29,0.917346249629,-1.426364368768827,29,0.917779619389,7.905694150420949,5.08879882677e-09,29
KDD98 Multiclass 9,RFA_12,LS Squared Gini - Twoing,-1.3440169428325526,29,0.905317996185,-1.3433947909972082,29,0.905218547349,0.8444612211927559,0.202662282984,29
KDD98 Multiclass 9,RFA_12,LS Chi Square - Twoing,0.20386651181864154,29,0.419940853828,0.2091938519953787,29,0.417879739383,-6.030148779302061,0.999999266803,29
KDD98 Multiclass 9,STATE,LS Squared Gini - LS Chi Square,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 9,STATE,LS Squared Gini - Twoing,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 9,STATE,LS Chi Square - Twoing,None,0,None,None,0,None,None,None,0
KDD98 Multiclass 9,RFA_15,LS Squared Gini - LS Chi Square,-1.3882730048753178,29,0.912186501462,-1.3879637902751367,29,0.912139904591,6.2885176747350044,3.6201662823e-07,29
KDD98 Multiclass 9,RFA_15,LS Squared Gini - Twoing,0.43804082521760623,29,0.332301134261,0.4380330608842911,29,0.332303915964,2.6925824035672523,0.00582739683775,29
KDD98 Multiclass 9,RFA_15,LS Chi Square - Twoing,1.9010846248181565,29,0.0336351442705,1.900734578007596,29,0.0336589296663,-3.6742346141747673,0.999519355601,29
KDD98 Multiclass 9,RFA_11,LS Squared Gini - LS Chi Square,-0.6048055576560896,29,0.72499416167,-0.6033197297177482,29,0.72450699305,4.858016161694743,1.88186628066e-05,29
KDD98 Multiclass 9,RFA_11,LS Squared Gini - Twoing,-3.033032716525003,29,0.997468384281,-3.030855837084597,29,0.997454540056,1.3023011941149905,0.101530992897,29
KDD98 Multiclass 9,RFA_11,LS Chi Square - Twoing,-2.3344803749126584,29,0.986648388587,-2.333538440221719,29,0.986620219474,-3.4447624459426858,0.99911897221,29
KDD98 Multiclass 9,RFA_22,LS Squared Gini - LS Chi Square,1.4856752036291383,29,0.0740780113737,1.4874100240957842,29,0.0738499641393,0.19676963956550728,0.422690173257,29
KDD98 Multiclass 9,RFA_22,LS Squared Gini - Twoing,2.6406047515702715,29,0.00659409837528,2.6416669100372787,29,0.00657753282565,-0.8118441408859887,0.788252455753,29
KDD98 Multiclass 9,RFA_22,LS Chi Square - Twoing,0.8403074697395406,29,0.203805484319,0.8474324391392188,29,0.201847019359,-0.9262765060609458,0.81902640922,29
KDD98 Multiclass 9,COLLECT1,LS Squared Gini - LS Chi Square,0.0,1,100.0,0.0,1,100.0,0.0,100.0,1
KDD98 Multiclass 9,COLLECT1,LS Squared Gini - Twoing,0.0,1,100.0,0.0,1,100.0,0.0,100.0,1
KDD98 Multiclass 9,COLLECT1,LS Chi Square - Twoing,0.0,1,100.0,0.0,1,100.0,0.0,100.0,1
KDD98 Multiclass 9,OSOURCE,LS Squared Gini - LS Chi Square,1.9359372136136757,21,0.0332259933954,1.9427804627316938,21,0.0327854925967,3.3085961540566258,0.00167102970485,21
KDD98 Multiclass 9,OSOURCE,LS Squared Gini - Twoing,-2.2689780694489325,21,0.983034423071,-2.270219403426743,21,0.983078241538,1.0,0.164347341618,21
KDD98 Multiclass 9,OSOURCE,LS Chi Square - Twoing,-4.796345589558999,21,0.999951458684,-4.7694923993633696,21,0.999948262044,-2.346954776153873,0.985593663377,21
KDD98 Multiclass 9,RFA_2,LS Squared Gini - LS Chi Square,-2.333380979998211,29,0.98661550527,-2.333380979998211,29,0.98661550527,16.74573506470059,1.11022302463e-16,29
KDD98 Multiclass 9,RFA_2,LS Squared Gini - Twoing,-2.730348184017205,29,0.994676590144,-2.730348184017205,29,0.994676590144,18.49135561710227,0.0,29
KDD98 Multiclass 9,RFA_2,LS Chi Square - Twoing,-0.9999999999999998,29,0.837209005992,-0.9999999999999998,29,0.837209005992,0.8276710518549868,0.207308097021,29
KDD98 Multiclass 9,PETS,LS Squared Gini - LS Chi Square,0.0,7,100.0,0.0,7,100.0,0.0,100.0,7
KDD98 Multiclass 9,PETS,LS Squared Gini - Twoing,0.0,7,100.0,0.0,7,100.0,0.0,100.0,7
KDD98 Multiclass 9,PETS,LS Chi Square - Twoing,0.0,7,100.0,0.0,7,100.0,0.0,100.0,7
KDD98 Multiclass 9,RFA_7,LS Squared Gini - LS Chi Square,-1.7798362866387971,29,0.95720749669,-1.7828876685031514,29,0.957461716653,7.131274252457841,3.7814988807e-08,29
KDD98 Multiclass 9,RFA_7,LS Squared Gini - Twoing,0.2999639390814792,29,0.383172161746,0.2968487428756078,29,0.384348899929,4.396968652757639,6.7466413853e-05,29
KDD98 Multiclass 9,RFA_7,LS Chi Square - Twoing,3.0650290208768545,29,0.00233621172391,3.061925164748451,29,0.0023545194557,-3.57688658571373,0.999377640337,29
KDD98 Multiclass 9,RFA_23,LS Squared Gini - LS Chi Square,-2.6954360075155708,29,0.994212188106,-2.6924686491798995,29,0.994171019947,8.32252742920787,1.78336811985e-09,29
KDD98 Multiclass 9,RFA_23,LS Squared Gini - Twoing,-0.7323366403843591,29,0.765079509467,-0.7302658147839317,29,0.764456822886,3.0103986446980735,0.00267912360983,29
KDD98 Multiclass 9,RFA_23,LS Chi Square - Twoing,2.3871688629458974,29,0.011859212349,2.3878584836363803,29,0.0118407297322,-4.64979958192349,0.999966462587,29
KDD98 Multiclass 9,RFA_9,LS Squared Gini - LS Chi Square,-1.5369128450427345,29,0.932422547381,-1.5383697726949634,29,0.932600388603,5.706319547399712,1.78756629166e-06,29
KDD98 Multiclass 9,RFA_9,LS Squared Gini - Twoing,-2.8633947741397665,29,0.996145362584,-2.8618227825359552,29,0.996130489489,1.3227744473213319,0.0981235614902,29
KDD98 Multiclass 9,RFA_9,LS Chi Square - Twoing,-0.5727353467229761,29,0.71438090399,-0.5712600585154705,29,0.713887776939,-2.1122354181147664,0.978301291095,29
KDD98 Multiclass 9,CRAFTS,LS Squared Gini - LS Chi Square,0.0,20,100.0,0.0,20,100.0,0.0,100.0,20
KDD98 Multiclass 9,CRAFTS,LS Squared Gini - Twoing,0.0,20,100.0,0.0,20,100.0,0.0,100.0,20
KDD98 Multiclass 9,CRAFTS,LS Chi Square - Twoing,0.0,20,100.0,0.0,20,100.0,0.0,100.0,20
KDD98 Multiclass 9,RFA_18,LS Squared Gini - LS Chi Square,2.001172946768888,29,0.0274051005973,2.0022625616053116,29,0.0273432499857,6.020797289396147,7.52238503154e-07,29
KDD98 Multiclass 9,RFA_18,LS Squared Gini - Twoing,-0.14432225724945136,29,0.556877845873,-0.1459761113966493,29,0.557524888791,-1.7556849093970701,0.955149441131,29
KDD98 Multiclass 9,RFA_18,LS Chi Square - Twoing,-2.256734550570458,29,0.984133533028,-2.251809730500021,29,0.983960670148,-7.222846654722409,0.99999997028,29
KDD98 Multiclass 9,AGEFLAG,LS Squared Gini - LS Chi Square,-1.0,5,0.818391266175,-1.0,5,0.818391266175,2.23606797749979,0.0377934092108,5
KDD98 Multiclass 9,AGEFLAG,LS Squared Gini - Twoing,-1.6316273699788244,5,0.918156714386,-1.6316273699788244,5,0.918156714386,1.9999999999999998,0.0509697394149,5
KDD98 Multiclass 9,AGEFLAG,LS Chi Square - Twoing,-1.1448491654582653,5,0.847950807435,-1.1448491654582653,5,0.847950807435,0.9999999999999999,0.181608733825,5
KDD98 Multiclass 9,BIBLE,LS Squared Gini - LS Chi Square,0.0,12,100.0,0.0,12,100.0,0.0,100.0,12
KDD98 Multiclass 9,BIBLE,LS Squared Gini - Twoing,0.0,12,100.0,0.0,12,100.0,0.0,100.0,12
KDD98 Multiclass 9,BIBLE,LS Chi Square - Twoing,0.0,12,100.0,0.0,12,100.0,0.0,100.0,12
KDD98 Multiclass 9,RFA_24,LS Squared Gini - LS Chi Square,0.47636867764582014,29,0.318690702817,0.4749604826403545,29,0.319186383154,1.1914614637412404,0.121566306283,29
KDD98 Multiclass 9,RFA_24,LS Squared Gini - Twoing,0.12550881856196508,29,0.450493401943,0.1242017518394112,29,0.451006220527,0.31955074097291347,0.375799811716,29
KDD98 Multiclass 9,RFA_24,LS Chi Square - Twoing,-0.5660351208635043,29,0.712137883344,-0.565692068378404,29,0.712022805122,-0.9999999999999999,0.837209005992,29
KDD98 Multiclass 9,RFA_21,LS Squared Gini - LS Chi Square,6.055646404114423,29,6.837140194e-07,6.047532241298353,29,6.99084034439e-07,6.186116814053337,4.78549951555e-07,29
KDD98 Multiclass 9,RFA_21,LS Squared Gini - Twoing,5.03657121484417,29,1.14571492588e-05,5.029767037287737,29,1.16759197085e-05,2.719268708818048,0.00546687541972,29
KDD98 Multiclass 9,RFA_21,LS Chi Square - Twoing,-1.4310826608484986,29,0.918452338709,-1.4362140092890154,29,0.919178984847,-2.504050772302804,0.990922719803,29
KDD98 Multiclass 9,DOMAIN,LS Squared Gini - LS Chi Square,0.7606125255427667,20,0.227881448944,0.7606125255427667,20,0.227881448944,1.8257418583505536,0.0414294485526,20
KDD98 Multiclass 9,DOMAIN,LS Squared Gini - Twoing,2.66900611195968,20,0.00737157494694,2.66900611195968,20,0.00737157494694,1.4199045856176618,0.0855180789094,20
KDD98 Multiclass 9,DOMAIN,LS Chi Square - Twoing,2.013318655198068,20,0.0288680834829,2.013318655198068,20,0.0288680834829,-1.0,0.835371711414,20
KDD98 Multiclass 9,RFA_6,LS Squared Gini - LS Chi Square,0.5303274400079561,29,0.299961313869,0.5354458800643026,29,0.298212171149,6.195888470797287,4.6595684422e-07,29
KDD98 Multiclass 9,RFA_6,LS Squared Gini - Twoing,1.368909166981698,29,0.0907691229824,1.3686895821580942,29,0.0908030798489,0.6559474539279347,0.258514416769,29
