2017+AC0-05+AC0-10 01:21:01.112207,KDD98 Multiclass 9,False,PEPSTRFL,False,2,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2173899.0,0.020819653989747167,19.628482972136222,25.820433436532507,25.820433436532507,0,0.0,3,1,0
2017+AC0-05+AC0-10 01:21:01.112229,KDD98 Multiclass 9,False,RFA+AF8-2,False,14,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2391434.0,0.30502717604395,19.628482972136222,45.01547987616099,45.01547987616099,0,0.0,15,4,4
2017+AC0-05+AC0-10 01:21:01.112251,KDD98 Multiclass 9,False,RFA+AF8-3,False,59,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2382977.0,12.428144403034821,19.628482972136222,44.89164086687307,44.878957169459966,4,0.2476780185758514,25,5,14
2017+AC0-05+AC0-10 01:21:01.112275,KDD98 Multiclass 9,False,RFA+AF8-4,False,57,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2381550.0,11.059150454995688,19.628482972136222,44.27244582043344,44.23076923076923,3,0.18575851393188855,23,5,10
2017+AC0-05+AC0-10 01:21:01.112305,KDD98 Multiclass 9,False,RFA+AF8-5,False,36,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2282585.0,3.544734576018527,19.628482972136222,37.89473684210526,37.85625774473358,1,0.06191950464396285,23,5,2
2017+AC0-05+AC0-10 01:21:01.112329,KDD98 Multiclass 9,False,RFA+AF8-6,False,92,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2369920.0,28.701474483008496,19.628482972136222,38.637770897832816,38.581207218419415,8,0.4953560371517028,21,5,10
2017+AC0-05+AC0-10 01:21:01.112351,KDD98 Multiclass 9,False,RFA+AF8-7,False,84,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2321648.0,23.114250450977124,19.628482972136222,36.408668730650156,36.48816936488169,9,0.5572755417956656,19,5,8
2017+AC0-05+AC0-10 01:21:01.112372,KDD98 Multiclass 9,False,RFA+AF8-8,False,86,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2359720.0,28.687702949042432,19.628482972136222,40.18575851393189,40.2363184079602,7,0.43343653250773995,11,4,16
2017+AC0-05+AC0-10 01:21:01.112395,KDD98 Multiclass 9,False,RFA+AF8-9,False,89,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2351655.0,31.13741302996641,19.628482972136222,37.3374613003096,37.36809435133458,4,0.2476780185758514,15,4,14
2017+AC0-05+AC0-10 01:21:01.112417,KDD98 Multiclass 9,False,RFA+AF8-10,False,72,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2211776.0,16.391958498978056,19.628482972136222,32.01238390092879,32.11180124223603,5,0.30959752321981426,11,3,18
2017+AC0-05+AC0-10 01:21:01.112438,KDD98 Multiclass 9,False,RFA+AF8-11,False,91,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2336831.0,30.605130286014173,19.628482972136222,37.089783281733745,37.08074534161491,5,0.30959752321981426,13,4,18
2017+AC0-05+AC0-10 01:21:01.112460,KDD98 Multiclass 9,False,RFA+AF8-12,False,95,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2339026.0,31.945601094979793,19.628482972136222,36.8421052631579,36.838830118232735,8,0.4953560371517028,29,5,6
2017+AC0-05+AC0-10 01:21:01.112482,KDD98 Multiclass 9,False,RFA+AF8-13,False,64,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2156860.0,12.369372971006669,19.628482972136222,32.19814241486068,32.25605966438782,6,0.3715170278637771,13,5,8
2017+AC0-05+AC0-10 01:21:01.112503,KDD98 Multiclass 9,False,RFA+AF8-14,False,85,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2324816.0,26.09790597105166,19.628482972136222,35.54179566563467,35.5638166047088,1,0.06191950464396285,23,5,2
2017+AC0-05+AC0-10 01:21:01.112524,KDD98 Multiclass 9,False,RFA+AF8-15,False,32,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2033143.0,6.0375704020261765,19.628482972136222,27.120743034055728,27.120743034055728,0,0.0,9,3,4
2017+AC0-05+AC0-10 01:21:01.112545,KDD98 Multiclass 9,False,RFA+AF8-16,False,105,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2315765.0,38.7396491249674,19.628482972136222,33.31269349845201,33.37468982630273,3,0.18575851393188855,21,5,12
2017+AC0-05+AC0-10 01:21:01.112567,KDD98 Multiclass 9,False,RFA+AF8-17,False,103,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2229175.0,34.56083495501662,19.628482972136222,30.154798761609907,30.14294592914854,6,0.3715170278637771,19,5,6
2017+AC0-05+AC0-10 01:21:01.112588,KDD98 Multiclass 9,False,RFA+AF8-18,False,109,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2241953.0,38.8946913240361,19.628482972136222,33.869969040247675,33.84996900185989,2,0.1238390092879257,25,5,8
2017+AC0-05+AC0-10 01:21:01.112610,KDD98 Multiclass 9,False,RFA+AF8-19,False,97,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2304840.0,31.920726281998213,19.628482972136222,33.37461300309597,33.3539987600744,2,0.1238390092879257,15,5,6
2017+AC0-05+AC0-10 01:21:01.112631,KDD98 Multiclass 9,False,RFA+AF8-20,False,68,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2212101.0,20.268865120015107,19.628482972136222,25.510835913312693,25.450031036623216,4,0.2476780185758514,11,4,2
2017+AC0-05+AC0-10 01:21:01.112656,KDD98 Multiclass 9,False,RFA+AF8-21,False,92,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2187901.0,28.0913913550321,19.628482972136222,26.006191950464395,25.960346964064435,1,0.06191950464396285,17,4,2
2017+AC0-05+AC0-10 01:21:01.112678,KDD98 Multiclass 9,False,RFA+AF8-22,False,102,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2227969.0,33.00375011697179,19.628482972136222,29.597523219814242,29.615861214374224,1,0.06191950464396285,13,4,10
2017+AC0-05+AC0-10 01:21:01.112700,KDD98 Multiclass 9,False,RFA+AF8-23,False,58,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2197857.0,14.885753068956546,19.628482972136222,28.606811145510836,28.695652173913043,5,0.30959752321981426,9,3,12
2017+AC0-05+AC0-10 01:21:01.112721,KDD98 Multiclass 9,False,RFA+AF8-24,False,78,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2267241.0,21.316878417041153,19.628482972136222,30.092879256965944,30.111524163568774,1,0.06191950464396285,19,5,6
2017+AC0-05+AC0-10 01:21:01.112743,KDD98 Multiclass 9,False,RFA+AF8-2A,False,4,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2365098.0,0.03848647803533822,19.628482972136222,45.01547987616099,45.01547987616099,0,0.0,7,2,0
2017+AC0-05+AC0-10 01:21:01.112764,KDD98 Multiclass 9,False,GEOCODE2,False,5,4843,1,GW Squared Gini,5,3,2,True,1,False,None,True,0.1,15,480,29,29,0,48.0,2.0,356.0,2209401.0,0.04091541696107015,19.628482972136222,21.857585139318886,21.857585139318886,0,0.0,7,2,0
2017+AC0-05+AC0-10 01:33:08.637485,KDD98 Multiclass 9,False,OSOURCE,False,386,4843,1,GW Squared Gini,5,3,3,True,1,False,None,True,0.1,15,480,37,37,0,81.0,3.0,582.0,2233238.0,203.76691175199812,19.627329192546583,20.62111801242236,20.359666024405907,53,3.2919254658385095,5,2,0
2017+AC0-05+AC0-10 01:33:08.637570,KDD98 Multiclass 9,False,STATE,False,48,4843,1,GW Squared Gini,5,3,3,True,1,False,None,True,0.1,15,480,37,37,0,81.0,3.0,582.0,2230492.0,2.7217355789616704,19.627329192546583,20.0,19.975108898568763,3,0.18633540372670807,3,1,0
2017+AC0-05+AC0-10 01:33:08.637608,KDD98 Multiclass 9,False,RECINHSE,False,2,4843,1,GW Squared Gini,5,3,3,True,1,False,None,True,0.1,15,480,37,37,0,81.0,3.0,582.0,724424.0,0.021436965034808964,19.627329192546583,19.875776397515526,19.875776397515526,0,0.0,3,1,0
2017+AC0-05+AC0-10 01:33:08.637638,KDD98 Multiclass 9,False,RECSWEEP,False,2,4843,1,GW Squared Gini,5,3,3,True,1,False,None,True,0.1,15,480,37,37,0,81.0,3.0,582.0,127066.0,0.020652335952036083,19.627329192546583,19.503105590062113,19.503105590062113,0,0.0,3,1,0
