Dataset,Attribute,Criterion Difference Name,Paired t-statistics on Accuracy with Missing Values,Degrees of Freedom of Accuracy with Missing Values,P-value t-statistics on Accuracy with Missing Values,Paired t-statistics on Accuracy without Missing Values,Degrees of Freedom of Accuracy without Missing Values,P-value t-statistics on Accuracy without Missing Values,Paired t-statistics on Number of Nodes,Degrees of Freedom of Number of Nodes,P-value t-statistics on Number of Nodes
Adult Census Income,race,Twoing - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Adult Census Income,race,LS Squared Gini - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Adult Census Income,workclass,Twoing - LS Squared Gini,1.4004765684601406,59,0.0833039759737,1.4004765684601406,59,0.0833039759737,1.4263529572376852,59,0.0795183856558
Adult Census Income,workclass,Twoing - LS Chi Square,1.4004765684601406,59,0.0833039759737,1.4004765684601406,59,0.0833039759737,1.4263529572376852,59,0.0795183856558
Adult Census Income,workclass,LS Squared Gini - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Adult Census Income,education,Twoing - LS Squared Gini,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Adult Census Income,education,Twoing - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Adult Census Income,education,LS Squared Gini - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Adult Census Income,relationship,Twoing - LS Squared Gini,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Adult Census Income,relationship,Twoing - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
Adult Census Income,relationship,LS Squared Gini - LS Chi Square,0.0,59,0.5,0.0,59,0.5,0.0,59,0.5
